quality_id,evidence_id,content_id,content_title,content_url,quality_class,evidence_type,source_name,evidence_snippet,freshness_score,confidence_score,source_quality_score,trust_weight,classification_detail
eq-b948a55b,ev-3ca7e64a,4195,Best Cat Toys for Indoor Cats UK (2026) – Enrichment Guide,https://pethubonline.com/best-cat-toys-indoor-cats-uk/,editorial,editorial_inference,disclosure,affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-2abf3320,ev-e92a38d7,4202,Best Cat Beds UK (2026) – Complete Guide,https://pethubonline.com/best-cat-beds-uk/,editorial,editorial_inference,disclosure,Affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-1101b861,ev-69633a97,4202,Best Cat Beds UK (2026) – Complete Guide,https://pethubonline.com/best-cat-beds-uk/,editorial,editorial_inference,disclosure,commission,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-fa2ffe14,ev-7a42b89a,4202,Best Cat Beds UK (2026) – Complete Guide,https://pethubonline.com/best-cat-beds-uk/,editorial,editorial_inference,disclosure,affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-ec5d7503,ev-37746284,4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,https://pethubonline.com/best-heated-cat-beds-uk/,editorial,editorial_inference,disclosure,Affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-e0421c86,ev-03bbe3f8,4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,https://pethubonline.com/best-heated-cat-beds-uk/,editorial,editorial_inference,disclosure,commission,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-93a00d63,ev-07629517,4209,Best Heated Cat Beds UK (2026) – Winter Warmth Guide,https://pethubonline.com/best-heated-cat-beds-uk/,editorial,editorial_inference,disclosure,affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-92e57e71,ev-c694a492,4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,https://pethubonline.com/best-cat-radiator-beds-uk/,editorial,editorial_inference,disclosure,Affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-2d0f2db2,ev-a4c87826,4216,Best Cat Radiator Beds UK (2026) – Hook-On Warmth Guide,https://pethubonline.com/best-cat-radiator-beds-uk/,editorial,editorial_inference,disclosure,commission,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-26665bbc,ev-238335fc,4223,Best Cat Window Perches UK (2026) – Sunning &#038; Bird Watching,https://pethubonline.com/best-cat-window-perches-uk/,editorial,editorial_inference,disclosure,Affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-6f775be9,ev-f5acbcca,4223,Best Cat Window Perches UK (2026) – Sunning &#038; Bird Watching,https://pethubonline.com/best-cat-window-perches-uk/,editorial,editorial_inference,disclosure,commission,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-ccd49822,ev-2208257c,4223,Best Cat Window Perches UK (2026) – Sunning &#038; Bird Watching,https://pethubonline.com/best-cat-window-perches-uk/,editorial,editorial_inference,disclosure,affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-f04bb83f,ev-8d2c8c72,4230,Best Cat Grooming Supplies UK (2026) – Complete Guide,https://pethubonline.com/best-cat-grooming-supplies-uk/,editorial,editorial_inference,disclosure,Affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-d0566e86,ev-2230b55e,4230,Best Cat Grooming Supplies UK (2026) – Complete Guide,https://pethubonline.com/best-cat-grooming-supplies-uk/,editorial,editorial_inference,disclosure,commission,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-0f2642d8,ev-35310c67,4230,Best Cat Grooming Supplies UK (2026) – Complete Guide,https://pethubonline.com/best-cat-grooming-supplies-uk/,editorial,editorial_inference,disclosure,affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-f8d4439e,ev-808218e9,4237,Best Cat Brushes UK (2026) – Guide by Coat Type,https://pethubonline.com/best-cat-brushes-uk/,editorial,editorial_inference,disclosure,Affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-ef27cbd8,ev-633fb144,4237,Best Cat Brushes UK (2026) – Guide by Coat Type,https://pethubonline.com/best-cat-brushes-uk/,editorial,editorial_inference,disclosure,commission,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-e87f3bec,ev-310e4a80,4237,Best Cat Brushes UK (2026) – Guide by Coat Type,https://pethubonline.com/best-cat-brushes-uk/,editorial,editorial_inference,disclosure,affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-49e4fd9c,ev-23b5510e,4244,Best Cat Nail Clippers UK (2026) – Safe Trimming Guide,https://pethubonline.com/best-cat-nail-clippers-uk/,editorial,editorial_inference,disclosure,Affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-b25c2ef9,ev-584d59ce,4244,Best Cat Nail Clippers UK (2026) – Safe Trimming Guide,https://pethubonline.com/best-cat-nail-clippers-uk/,editorial,editorial_inference,disclosure,commission,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-39db5c63,ev-5c59de4b,4244,Best Cat Nail Clippers UK (2026) – Safe Trimming Guide,https://pethubonline.com/best-cat-nail-clippers-uk/,editorial,editorial_inference,disclosure,affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-6fffa561,ev-9c719efc,4251,Best Cat Shampoo UK (2026) – When &#038; How to Bathe,https://pethubonline.com/best-cat-shampoo-uk/,editorial,editorial_inference,disclosure,Affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-cbc24900,ev-5333166c,4251,Best Cat Shampoo UK (2026) – When &#038; How to Bathe,https://pethubonline.com/best-cat-shampoo-uk/,editorial,editorial_inference,disclosure,commission,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-21fe33c1,ev-07cb1a3f,4251,Best Cat Shampoo UK (2026) – When &#038; How to Bathe,https://pethubonline.com/best-cat-shampoo-uk/,editorial,editorial_inference,disclosure,affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-1eabc4f2,ev-89c68c62,4258,Best Cat Collars UK (2026) – Complete Safety Guide,https://pethubonline.com/best-cat-collars-uk/,editorial,editorial_inference,disclosure,Affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-541e7793,ev-cd149a32,4258,Best Cat Collars UK (2026) – Complete Safety Guide,https://pethubonline.com/best-cat-collars-uk/,editorial,editorial_inference,disclosure,commission,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-83b1e63d,ev-f05577d5,4258,Best Cat Collars UK (2026) – Complete Safety Guide,https://pethubonline.com/best-cat-collars-uk/,editorial,editorial_inference,disclosure,affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-277cad3e,ev-2b14bce0,4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,https://pethubonline.com/best-cat-gps-trackers-uk/,editorial,editorial_inference,disclosure,Affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-0dd960e5,ev-c9ee0d3c,4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,https://pethubonline.com/best-cat-gps-trackers-uk/,editorial,editorial_inference,disclosure,commission,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-1308681a,ev-95c1961c,4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,https://pethubonline.com/best-cat-gps-trackers-uk/,editorial,editorial_inference,disclosure,affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-66ce2319,ev-d807e3d3,4272,Best Cat ID Tags UK (2026) – Identification Guide,https://pethubonline.com/best-cat-id-tags-uk/,editorial,editorial_inference,disclosure,Affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-9f22a8fe,ev-98014210,4272,Best Cat ID Tags UK (2026) – Identification Guide,https://pethubonline.com/best-cat-id-tags-uk/,editorial,editorial_inference,disclosure,commission,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-2af406e9,ev-14c425f2,4272,Best Cat ID Tags UK (2026) – Identification Guide,https://pethubonline.com/best-cat-id-tags-uk/,editorial,editorial_inference,disclosure,affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-c9e855ea,ev-88e24cbd,4279,Best Cat Harnesses UK (2026) – Safe Walking Guide,https://pethubonline.com/best-cat-harnesses-uk/,editorial,editorial_inference,disclosure,Affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-c37a5914,ev-0cd46d53,4279,Best Cat Harnesses UK (2026) – Safe Walking Guide,https://pethubonline.com/best-cat-harnesses-uk/,editorial,editorial_inference,disclosure,commission,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-334fbd25,ev-819286da,4279,Best Cat Harnesses UK (2026) – Safe Walking Guide,https://pethubonline.com/best-cat-harnesses-uk/,editorial,editorial_inference,disclosure,affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-3a9adf09,ev-3a76c140,4286,Best Cat Scratching Posts UK (2026) – Complete Guide,https://pethubonline.com/best-cat-scratching-posts-uk/,editorial,editorial_inference,disclosure,Affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-cd95368b,ev-46e95310,4286,Best Cat Scratching Posts UK (2026) – Complete Guide,https://pethubonline.com/best-cat-scratching-posts-uk/,editorial,editorial_inference,disclosure,commission,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-6b4af1bd,ev-86792228,4286,Best Cat Scratching Posts UK (2026) – Complete Guide,https://pethubonline.com/best-cat-scratching-posts-uk/,editorial,editorial_inference,disclosure,affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-86733495,ev-83d01d39,4293,Best Cat Trees UK (2026) – Climbing &#038; Scratching Towers,https://pethubonline.com/best-cat-trees-uk/,editorial,editorial_inference,disclosure,Affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-0c2d71fb,ev-7b64d870,4293,Best Cat Trees UK (2026) – Climbing &#038; Scratching Towers,https://pethubonline.com/best-cat-trees-uk/,editorial,editorial_inference,disclosure,commission,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-7ef5ecb4,ev-19d98c92,4293,Best Cat Trees UK (2026) – Climbing &#038; Scratching Towers,https://pethubonline.com/best-cat-trees-uk/,editorial,editorial_inference,disclosure,affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-703415c6,ev-3d754d25,4300,Best Cardboard Cat Scratchers UK (2026) – Budget Friendly,https://pethubonline.com/best-cardboard-cat-scratchers-uk/,editorial,editorial_inference,disclosure,Affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-926f8567,ev-439576f3,4300,Best Cardboard Cat Scratchers UK (2026) – Budget Friendly,https://pethubonline.com/best-cardboard-cat-scratchers-uk/,editorial,editorial_inference,disclosure,commission,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-8509f99b,ev-108df25e,4300,Best Cardboard Cat Scratchers UK (2026) – Budget Friendly,https://pethubonline.com/best-cardboard-cat-scratchers-uk/,editorial,editorial_inference,disclosure,affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-2147af39,ev-18069824,4307,Best Wall-Mounted Cat Scratchers UK (2026) – Space Saving,https://pethubonline.com/best-wall-mounted-cat-scratchers-uk/,editorial,editorial_inference,disclosure,Affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-c4b67083,ev-afbbd0e1,4307,Best Wall-Mounted Cat Scratchers UK (2026) – Space Saving,https://pethubonline.com/best-wall-mounted-cat-scratchers-uk/,editorial,editorial_inference,disclosure,commission,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-665d9a2d,ev-81c03c37,4307,Best Wall-Mounted Cat Scratchers UK (2026) – Space Saving,https://pethubonline.com/best-wall-mounted-cat-scratchers-uk/,editorial,editorial_inference,disclosure,affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-b74055fb,ev-38b8c0e2,4314,Best Cat Litter Trays UK (2026) – Complete Guide,https://pethubonline.com/best-cat-litter-trays-uk/,editorial,editorial_inference,disclosure,Affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-282bd574,ev-b20e2146,4314,Best Cat Litter Trays UK (2026) – Complete Guide,https://pethubonline.com/best-cat-litter-trays-uk/,editorial,editorial_inference,disclosure,commission,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-20b35e1b,ev-51cbf4b2,4314,Best Cat Litter Trays UK (2026) – Complete Guide,https://pethubonline.com/best-cat-litter-trays-uk/,editorial,editorial_inference,disclosure,affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-e944ea79,ev-85de0ad5,4321,Best Cat Litter UK (2026) – Types &#038; Comparison Guide,https://pethubonline.com/best-cat-litter-uk/,editorial,editorial_inference,disclosure,Affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-dd2abe65,ev-4efc595c,4321,Best Cat Litter UK (2026) – Types &#038; Comparison Guide,https://pethubonline.com/best-cat-litter-uk/,editorial,editorial_inference,disclosure,commission,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-00a898f8,ev-68beb2ef,4321,Best Cat Litter UK (2026) – Types &#038; Comparison Guide,https://pethubonline.com/best-cat-litter-uk/,editorial,editorial_inference,disclosure,affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-98c69dcb,ev-e71db4a3,4328,Best Self-Cleaning Litter Trays UK (2026) – Automatic Options,https://pethubonline.com/best-self-cleaning-litter-trays-uk/,editorial,editorial_inference,disclosure,Affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-aa0a06e8,ev-64ee2c90,4328,Best Self-Cleaning Litter Trays UK (2026) – Automatic Options,https://pethubonline.com/best-self-cleaning-litter-trays-uk/,editorial,editorial_inference,disclosure,commission,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-2c470e2d,ev-14e9a867,4328,Best Self-Cleaning Litter Trays UK (2026) – Automatic Options,https://pethubonline.com/best-self-cleaning-litter-trays-uk/,editorial,editorial_inference,disclosure,affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-17858c3f,ev-9c918967,4335,Best Cat Litter Disposal UK (2026) – Waste Management Guide,https://pethubonline.com/best-cat-litter-disposal-uk/,editorial,editorial_inference,disclosure,Affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-1c145a24,ev-ff3464c4,4335,Best Cat Litter Disposal UK (2026) – Waste Management Guide,https://pethubonline.com/best-cat-litter-disposal-uk/,editorial,editorial_inference,disclosure,commission,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-9b12642b,ev-737ad1b1,4335,Best Cat Litter Disposal UK (2026) – Waste Management Guide,https://pethubonline.com/best-cat-litter-disposal-uk/,editorial,editorial_inference,disclosure,affiliate,0.3,0.6,0.4,0.48,"type=editorial_inference, source=disclosure, class=editorial"
eq-005db551,ev-54785948,3838,Dry vs Wet Dog Food UK &#8211; An Honest Comparison Guide,https://pethubonline.com/dry-vs-wet-dog-food-uk/,comparative,editorial_inference,comparison_table,comparison,0.5,0.6,0.55,0.59,"type=editorial_inference, source=comparison_table, class=comparative"
eq-72e50cdb,ev-04dfa066,3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,https://pethubonline.com/best-dog-toys-uk/,comparative,editorial_inference,comparison_table,comparison,0.5,0.6,0.55,0.59,"type=editorial_inference, source=comparison_table, class=comparative"
eq-860b3e20,ev-8bfb7dd3,3838,Dry vs Wet Dog Food UK &#8211; An Honest Comparison Guide,https://pethubonline.com/dry-vs-wet-dog-food-uk/,comparative,editorial_inference,comparison_table,Comparison,0.5,0.6,0.55,0.59,"type=editorial_inference, source=comparison_table, class=comparative"
eq-8fc7b60f,ev-0edfb25f,4174,Best Cat Toys UK (2026) – Complete Guide,https://pethubonline.com/best-cat-toys-uk/,comparative,editorial_inference,comparison_table,comparison,0.5,0.6,0.55,0.59,"type=editorial_inference, source=comparison_table, class=comparative"
eq-80023cf7,ev-a587522c,3837,Best Dry Dog Food UK (2026) &#8211; Evidence-Based Guide,https://pethubonline.com/best-dry-dog-food-uk/,comparative,editorial_inference,comparison_table,versus,0.5,0.6,0.55,0.59,"type=editorial_inference, source=comparison_table, class=comparative"
eq-5af490e9,ev-0a58480d,4335,Best Cat Litter Disposal UK (2026) – Waste Management Guide,https://pethubonline.com/best-cat-litter-disposal-uk/,comparative,editorial_inference,comparison_table,Comparison,0.5,0.6,0.55,0.59,"type=editorial_inference, source=comparison_table, class=comparative"
eq-3a6981f6,ev-ac7f9b07,4202,Best Cat Beds UK (2026) – Complete Guide,https://pethubonline.com/best-cat-beds-uk/,comparative,editorial_inference,comparison_table,comparison,0.5,0.6,0.55,0.59,"type=editorial_inference, source=comparison_table, class=comparative"
eq-189de352,ev-c16b122b,4314,Best Cat Litter Trays UK (2026) – Complete Guide,https://pethubonline.com/best-cat-litter-trays-uk/,comparative,editorial_inference,comparison_table,Comparison,0.5,0.6,0.55,0.59,"type=editorial_inference, source=comparison_table, class=comparative"
eq-e7938c4e,ev-70a56eea,4307,Best Wall-Mounted Cat Scratchers UK (2026) – Space Saving,https://pethubonline.com/best-wall-mounted-cat-scratchers-uk/,comparative,editorial_inference,comparison_table,versus,0.5,0.6,0.55,0.59,"type=editorial_inference, source=comparison_table, class=comparative"
eq-6cdb7656,ev-5b352b68,3838,Dry vs Wet Dog Food UK &#8211; An Honest Comparison Guide,https://pethubonline.com/dry-vs-wet-dog-food-uk/,comparative,editorial_inference,comparison_table,comparison,0.5,0.6,0.55,0.59,"type=editorial_inference, source=comparison_table, class=comparative"
eq-9fea9a14,ev-fdd8ec23,3837,Best Dry Dog Food UK (2026) &#8211; Evidence-Based Guide,https://pethubonline.com/best-dry-dog-food-uk/,comparative,editorial_inference,comparison_table,comparison,0.5,0.6,0.55,0.59,"type=editorial_inference, source=comparison_table, class=comparative"
eq-a09ade58,ev-afa6ac57,4328,Best Self-Cleaning Litter Trays UK (2026) – Automatic Options,https://pethubonline.com/best-self-cleaning-litter-trays-uk/,comparative,editorial_inference,comparison_table,Comparison,0.5,0.6,0.55,0.59,"type=editorial_inference, source=comparison_table, class=comparative"
eq-17ef873d,ev-4d425408,3837,Best Dry Dog Food UK (2026) &#8211; Evidence-Based Guide,https://pethubonline.com/best-dry-dog-food-uk/,comparative,editorial_inference,comparison_table,comparison,0.5,0.6,0.55,0.59,"type=editorial_inference, source=comparison_table, class=comparative"
eq-a7e42a71,ev-2d29a8be,4103,Best Dog Flea Treatment UK (2026) – Prevention Guide,https://pethubonline.com/best-dog-flea-treatment-uk/,comparative,editorial_inference,comparison_table,comparison,0.5,0.6,0.55,0.59,"type=editorial_inference, source=comparison_table, class=comparative"
eq-6a95e9b2,ev-67958eaf,3836,Best Dog Food UK (2026) &#8211; Complete Buying Guide,https://pethubonline.com/best-dog-food-uk/,comparative,editorial_inference,comparison_table,Comparison,0.5,0.6,0.55,0.59,"type=editorial_inference, source=comparison_table, class=comparative"
eq-4c8e64f1,ev-3aeb67e5,3836,Best Dog Food UK (2026) &#8211; Complete Buying Guide,https://pethubonline.com/best-dog-food-uk/,comparative,editorial_inference,comparison_table,comparison,0.5,0.6,0.55,0.59,"type=editorial_inference, source=comparison_table, class=comparative"
eq-46f203e0,ev-ee4a9172,4251,Best Cat Shampoo UK (2026) – When &#038; How to Bathe,https://pethubonline.com/best-cat-shampoo-uk/,citation,live_verified,data_point,2 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-77e6a8ef,ev-6203806f,4409,Kitten vs Adult Cat Toys: Age-Appropriate Play Guide,https://pethubonline.com/kitten-vs-adult-cat-toys-age-appropriate/,citation,live_verified,data_point,8 years,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-948e76ff,ev-0ef57958,4027,Best Dog Collars and Harnesses UK (2026) – Complete Guide,https://pethubonline.com/best-dog-collars-and-harnesses-uk/,citation,live_verified,data_point,2 years,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-e714cad3,ev-d6218987,4258,Best Cat Collars UK (2026) – Complete Safety Guide,https://pethubonline.com/best-cat-collars-uk/,citation,live_verified,data_point,3kg,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-fe20ff8b,ev-05bb724d,4258,Best Cat Collars UK (2026) – Complete Safety Guide,https://pethubonline.com/best-cat-collars-uk/,citation,live_verified,data_point,8 months,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-79bc4c8a,ev-6461b6a1,3956,Best Dog Toys UK (2026) – Complete Guide &#038; Honest Reviews,https://pethubonline.com/best-dog-toys-uk/,citation,live_verified,data_point,6 months,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-84b93424,ev-2732b390,3839,Best Puppy Food UK (2026) &#8211; Growth-Stage Nutrition Guide,https://pethubonline.com/best-puppy-food-uk/,citation,live_verified,data_point,3 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-c2906d3d,ev-fd9362a1,4413,How to Measure Your Dog for a Harness: Step-by-Step Guide,https://pethubonline.com/how-to-measure-dog-for-harness/,citation,live_verified,data_point,6 months,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-bc3a05c5,ev-c8b171b8,4027,Best Dog Collars and Harnesses UK (2026) – Complete Guide,https://pethubonline.com/best-dog-collars-and-harnesses-uk/,citation,live_verified,data_point,10 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-917621ff,ev-40f3718b,4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,https://pethubonline.com/best-cat-gps-trackers-uk/,citation,live_verified,data_point,4G,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-12687a6c,ev-e2f80e20,4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,https://pethubonline.com/best-cat-gps-trackers-uk/,citation,live_verified,data_point,25g,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-d7e2f649,ev-ddddd73d,4265,Best Cat GPS Trackers UK (2026) – Location Tracking Guide,https://pethubonline.com/best-cat-gps-trackers-uk/,citation,live_verified,data_point,2 days,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-8dbafe88,ev-d67892ee,3839,Best Puppy Food UK (2026) &#8211; Growth-Stage Nutrition Guide,https://pethubonline.com/best-puppy-food-uk/,citation,live_verified,data_point,4 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-76c8a6ce,ev-b5f0eb23,3839,Best Puppy Food UK (2026) &#8211; Growth-Stage Nutrition Guide,https://pethubonline.com/best-puppy-food-uk/,citation,live_verified,data_point,8 Weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-438bb2ee,ev-4c1cb7ed,4314,Best Cat Litter Trays UK (2026) – Complete Guide,https://pethubonline.com/best-cat-litter-trays-uk/,citation,live_verified,data_point,4 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-e34b3bc4,ev-fdbbeace,4049,Best Puppy Collars UK (2026) – First Collar &#038; Harness Guide,https://pethubonline.com/best-puppy-collars-uk/,citation,live_verified,data_point,12 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-25bc828a,ev-421e1e57,4049,Best Puppy Collars UK (2026) – First Collar &#038; Harness Guide,https://pethubonline.com/best-puppy-collars-uk/,citation,live_verified,data_point,10 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-f075d7e5,ev-454a0d22,4792,Puppy Socialisation: A Complete Timeline Guide,https://pethubonline.com/puppy-socialisation-guide/,citation,live_verified,data_point,5 Weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-aef80757,ev-0d856380,4230,Best Cat Grooming Supplies UK (2026) – Complete Guide,https://pethubonline.com/best-cat-grooming-supplies-uk/,citation,live_verified,data_point,4 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-f55ad740,ev-2cf4fa5a,3960,Best Puppy Toys UK (2026) – Teething &#038; First Toys Guide,https://pethubonline.com/best-puppy-toys-uk/,citation,live_verified,data_point,12 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-cb9fdf9c,ev-da8e28eb,4034,Best No-Pull Dog Harnesses UK (2026) – Training &#038; Comfort Guide,https://pethubonline.com/best-no-pull-dog-harnesses-uk/,citation,live_verified,data_point,6 months,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-fe7f7370,ev-6652e6c8,4408,How Often Should You Replace Cat Toys? A Practical Guide,https://pethubonline.com/how-often-replace-cat-toys/,citation,live_verified,data_point,4 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-6b367f5c,ev-9190fa7b,4408,How Often Should You Replace Cat Toys? A Practical Guide,https://pethubonline.com/how-often-replace-cat-toys/,citation,live_verified,data_point,3 months,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-440a169d,ev-679b92ab,4408,How Often Should You Replace Cat Toys? A Practical Guide,https://pethubonline.com/how-often-replace-cat-toys/,citation,live_verified,data_point,6 months,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-ce8795ab,ev-1ed71019,4034,Best No-Pull Dog Harnesses UK (2026) – Training &#038; Comfort Guide,https://pethubonline.com/best-no-pull-dog-harnesses-uk/,citation,live_verified,data_point,10 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-5bbcb2dd,ev-85bc0386,4244,Best Cat Nail Clippers UK (2026) – Safe Trimming Guide,https://pethubonline.com/best-cat-nail-clippers-uk/,citation,live_verified,data_point,4 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
eq-88fdefd9,ev-d07bff2e,4244,Best Cat Nail Clippers UK (2026) – Safe Trimming Guide,https://pethubonline.com/best-cat-nail-clippers-uk/,citation,live_verified,data_point,4 weeks,0.7,0.6,0.6,0.68,"type=live_verified, source=data_point, class=citation"
