post_id,title,cluster,detection_type,term,severity,current_state,recommended_action
5034,Cat Toy Rotation: How to Keep Toys Fresh and Engaging,Dog Toys,missing_terminology,lick mat,high,Term not found anywhere in post content,Add 'lick mat' with inline definition to strengthen topical authority
5034,Cat Toy Rotation: How to Keep Toys Fresh and Engaging,Dog Toys,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
5034,Cat Toy Rotation: How to Keep Toys Fresh and Engaging,Dog Toys,missing_terminology,stuffable toy,high,Term not found anywhere in post content,Add 'stuffable toy' with inline definition to strengthen topical authority
5034,Cat Toy Rotation: How to Keep Toys Fresh and Engaging,Dog Toys,missing_terminology,nylon chew,high,Term not found anywhere in post content,Add 'nylon chew' with inline definition to strengthen topical authority
5034,Cat Toy Rotation: How to Keep Toys Fresh and Engaging,Dog Toys,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
5034,Cat Toy Rotation: How to Keep Toys Fresh and Engaging,Dog Toys,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
5034,Cat Toy Rotation: How to Keep Toys Fresh and Engaging,Dog Toys,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
5034,Cat Toy Rotation: How to Keep Toys Fresh and Engaging,Dog Toys,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
5034,Cat Toy Rotation: How to Keep Toys Fresh and Engaging,Dog Toys,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
5034,Cat Toy Rotation: How to Keep Toys Fresh and Engaging,Dog Toys,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
4792,Puppy Socialisation: A Complete Timeline Guide,Puppy Care,weak_semantic_reinforcement,counter-conditioning,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'counter-conditioning'
4792,Puppy Socialisation: A Complete Timeline Guide,Puppy Care,weak_semantic_reinforcement,positive reinforcement,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'positive reinforcement'
4792,Puppy Socialisation: A Complete Timeline Guide,Puppy Care,missing_terminology,recall,high,Term not found anywhere in post content,Add 'recall' with inline definition to strengthen topical authority
4792,Puppy Socialisation: A Complete Timeline Guide,Puppy Care,missing_terminology,mouthing,high,Term not found anywhere in post content,Add 'mouthing' with inline definition to strengthen topical authority
4792,Puppy Socialisation: A Complete Timeline Guide,Puppy Care,missing_terminology,crate training,high,Term not found anywhere in post content,Add 'crate training' with inline definition to strengthen topical authority
4792,Puppy Socialisation: A Complete Timeline Guide,Puppy Care,missing_terminology,high-value treat,high,Term not found anywhere in post content,Add 'high-value treat' with inline definition to strengthen topical authority
4792,Puppy Socialisation: A Complete Timeline Guide,Puppy Care,missing_terminology,clicker training,high,Term not found anywhere in post content,Add 'clicker training' with inline definition to strengthen topical authority
4792,Puppy Socialisation: A Complete Timeline Guide,Puppy Care,missing_terminology,separation anxiety,high,Term not found anywhere in post content,Add 'separation anxiety' with inline definition to strengthen topical authority
4792,Puppy Socialisation: A Complete Timeline Guide,Puppy Care,missing_terminology,bite inhibition,high,Term not found anywhere in post content,Add 'bite inhibition' with inline definition to strengthen topical authority
4792,Puppy Socialisation: A Complete Timeline Guide,Puppy Care,weak_semantic_reinforcement,RSPCA,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'RSPCA'
4792,Puppy Socialisation: A Complete Timeline Guide,Puppy Care,weak_semantic_reinforcement,BVA,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'BVA'
4792,Puppy Socialisation: A Complete Timeline Guide,Puppy Care,weak_semantic_reinforcement,enrichment,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'enrichment'
4792,Puppy Socialisation: A Complete Timeline Guide,Puppy Care,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
4792,Puppy Socialisation: A Complete Timeline Guide,Puppy Care,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
4792,Puppy Socialisation: A Complete Timeline Guide,Puppy Care,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
4791,How to Choose the Right Dog Training Treats,Dog Food,weak_semantic_reinforcement,kibble,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'kibble'
4791,How to Choose the Right Dog Training Treats,Dog Food,missing_terminology,complete food,high,Term not found anywhere in post content,Add 'complete food' with inline definition to strengthen topical authority
4791,How to Choose the Right Dog Training Treats,Dog Food,missing_terminology,complementary food,high,Term not found anywhere in post content,Add 'complementary food' with inline definition to strengthen topical authority
4791,How to Choose the Right Dog Training Treats,Dog Food,missing_terminology,grain-free,high,Term not found anywhere in post content,Add 'grain-free' with inline definition to strengthen topical authority
4791,How to Choose the Right Dog Training Treats,Dog Food,weak_semantic_reinforcement,freeze-dried,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'freeze-dried'
4791,How to Choose the Right Dog Training Treats,Dog Food,missing_terminology,slow feeder,high,Term not found anywhere in post content,Add 'slow feeder' with inline definition to strengthen topical authority
4791,How to Choose the Right Dog Training Treats,Dog Food,missing_terminology,body condition score,high,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
4791,How to Choose the Right Dog Training Treats,Dog Food,missing_terminology,FEDIAF,high,Term not found anywhere in post content,Add 'FEDIAF' with inline definition to strengthen topical authority
4791,How to Choose the Right Dog Training Treats,Dog Food,missing_terminology,palatability,high,Term not found anywhere in post content,Add 'palatability' with inline definition to strengthen topical authority
4791,How to Choose the Right Dog Training Treats,Dog Food,missing_terminology,digestibility,high,Term not found anywhere in post content,Add 'digestibility' with inline definition to strengthen topical authority
4791,How to Choose the Right Dog Training Treats,Dog Food,missing_terminology,guaranteed analysis,high,Term not found anywhere in post content,Add 'guaranteed analysis' with inline definition to strengthen topical authority
4791,How to Choose the Right Dog Training Treats,Dog Food,missing_terminology,crude protein,high,Term not found anywhere in post content,Add 'crude protein' with inline definition to strengthen topical authority
4791,How to Choose the Right Dog Training Treats,Dog Food,missing_terminology,moisture content,high,Term not found anywhere in post content,Add 'moisture content' with inline definition to strengthen topical authority
4791,How to Choose the Right Dog Training Treats,Dog Food,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
4791,How to Choose the Right Dog Training Treats,Dog Food,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
4791,How to Choose the Right Dog Training Treats,Dog Food,missing_terminology,enrichment,medium,Term not found anywhere in post content,Add 'enrichment' with inline definition to strengthen topical authority
4791,How to Choose the Right Dog Training Treats,Dog Food,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
4791,How to Choose the Right Dog Training Treats,Dog Food,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,missing_terminology,desensitisation,high,Term not found anywhere in post content,Add 'desensitisation' with inline definition to strengthen topical authority
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,missing_terminology,resource guarding,high,Term not found anywhere in post content,Add 'resource guarding' with inline definition to strengthen topical authority
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,missing_terminology,puzzle feeder,high,Term not found anywhere in post content,Add 'puzzle feeder' with inline definition to strengthen topical authority
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,weak_semantic_reinforcement,tug toy,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'tug toy'
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,missing_terminology,flirt pole,high,Term not found anywhere in post content,Add 'flirt pole' with inline definition to strengthen topical authority
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,missing_terminology,snuffle mat,high,Term not found anywhere in post content,Add 'snuffle mat' with inline definition to strengthen topical authority
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,missing_terminology,dental chew,high,Term not found anywhere in post content,Add 'dental chew' with inline definition to strengthen topical authority
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,missing_terminology,lick mat,high,Term not found anywhere in post content,Add 'lick mat' with inline definition to strengthen topical authority
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,missing_terminology,stuffable toy,high,Term not found anywhere in post content,Add 'stuffable toy' with inline definition to strengthen topical authority
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,missing_terminology,nylon chew,high,Term not found anywhere in post content,Add 'nylon chew' with inline definition to strengthen topical authority
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
4790,DIY Dog Toys: Safe Homemade Options,Dog Toys,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,missing_terminology,enrichment,high,Term not found anywhere in post content,Add 'enrichment' with inline definition to strengthen topical authority
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,missing_terminology,desensitisation,high,Term not found anywhere in post content,Add 'desensitisation' with inline definition to strengthen topical authority
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,missing_terminology,resource guarding,high,Term not found anywhere in post content,Add 'resource guarding' with inline definition to strengthen topical authority
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,missing_terminology,puzzle feeder,high,Term not found anywhere in post content,Add 'puzzle feeder' with inline definition to strengthen topical authority
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,missing_terminology,tug toy,high,Term not found anywhere in post content,Add 'tug toy' with inline definition to strengthen topical authority
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,missing_terminology,flirt pole,high,Term not found anywhere in post content,Add 'flirt pole' with inline definition to strengthen topical authority
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,missing_terminology,snuffle mat,high,Term not found anywhere in post content,Add 'snuffle mat' with inline definition to strengthen topical authority
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,missing_terminology,dental chew,high,Term not found anywhere in post content,Add 'dental chew' with inline definition to strengthen topical authority
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,missing_terminology,lick mat,high,Term not found anywhere in post content,Add 'lick mat' with inline definition to strengthen topical authority
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,missing_terminology,stuffable toy,high,Term not found anywhere in post content,Add 'stuffable toy' with inline definition to strengthen topical authority
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,missing_terminology,nylon chew,high,Term not found anywhere in post content,Add 'nylon chew' with inline definition to strengthen topical authority
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
4789,Best Types of Dog Toys for Different Play Styles,Dog Toys,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Toys,weak_semantic_reinforcement,enrichment,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'enrichment'
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Toys,missing_terminology,desensitisation,high,Term not found anywhere in post content,Add 'desensitisation' with inline definition to strengthen topical authority
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Toys,missing_terminology,resource guarding,high,Term not found anywhere in post content,Add 'resource guarding' with inline definition to strengthen topical authority
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Toys,missing_terminology,puzzle feeder,high,Term not found anywhere in post content,Add 'puzzle feeder' with inline definition to strengthen topical authority
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Toys,missing_terminology,interactive toy,high,Term not found anywhere in post content,Add 'interactive toy' with inline definition to strengthen topical authority
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Toys,missing_terminology,tug toy,high,Term not found anywhere in post content,Add 'tug toy' with inline definition to strengthen topical authority
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Toys,missing_terminology,flirt pole,high,Term not found anywhere in post content,Add 'flirt pole' with inline definition to strengthen topical authority
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Toys,missing_terminology,snuffle mat,high,Term not found anywhere in post content,Add 'snuffle mat' with inline definition to strengthen topical authority
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Toys,missing_terminology,dental chew,high,Term not found anywhere in post content,Add 'dental chew' with inline definition to strengthen topical authority
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Toys,missing_terminology,lick mat,high,Term not found anywhere in post content,Add 'lick mat' with inline definition to strengthen topical authority
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Toys,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Toys,missing_terminology,stuffable toy,high,Term not found anywhere in post content,Add 'stuffable toy' with inline definition to strengthen topical authority
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Toys,missing_terminology,nylon chew,high,Term not found anywhere in post content,Add 'nylon chew' with inline definition to strengthen topical authority
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Toys,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Toys,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Toys,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Toys,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
4788,Mental Stimulation for Dogs: Beyond Physical Exercise,Dog Toys,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,missing_terminology,enrichment,high,Term not found anywhere in post content,Add 'enrichment' with inline definition to strengthen topical authority
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,missing_terminology,desensitisation,high,Term not found anywhere in post content,Add 'desensitisation' with inline definition to strengthen topical authority
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,missing_terminology,resource guarding,high,Term not found anywhere in post content,Add 'resource guarding' with inline definition to strengthen topical authority
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,missing_terminology,puzzle feeder,high,Term not found anywhere in post content,Add 'puzzle feeder' with inline definition to strengthen topical authority
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,missing_terminology,interactive toy,high,Term not found anywhere in post content,Add 'interactive toy' with inline definition to strengthen topical authority
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,missing_terminology,tug toy,high,Term not found anywhere in post content,Add 'tug toy' with inline definition to strengthen topical authority
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,missing_terminology,flirt pole,high,Term not found anywhere in post content,Add 'flirt pole' with inline definition to strengthen topical authority
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,missing_terminology,snuffle mat,high,Term not found anywhere in post content,Add 'snuffle mat' with inline definition to strengthen topical authority
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,missing_terminology,dental chew,high,Term not found anywhere in post content,Add 'dental chew' with inline definition to strengthen topical authority
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,missing_terminology,lick mat,high,Term not found anywhere in post content,Add 'lick mat' with inline definition to strengthen topical authority
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,missing_terminology,stuffable toy,high,Term not found anywhere in post content,Add 'stuffable toy' with inline definition to strengthen topical authority
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,missing_terminology,nylon chew,high,Term not found anywhere in post content,Add 'nylon chew' with inline definition to strengthen topical authority
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
4787,Dog Toy Safety: What Every Owner Needs to Know,Dog Toys,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
4786,Where to Place Your Dog’s Bed: Location and Comfort Tips,Dog Beds,missing_terminology,orthopaedic,high,Term not found anywhere in post content,Add 'orthopaedic' with inline definition to strengthen topical authority
4786,Where to Place Your Dog’s Bed: Location and Comfort Tips,Dog Beds,missing_terminology,memory foam,high,Term not found anywhere in post content,Add 'memory foam' with inline definition to strengthen topical authority
4786,Where to Place Your Dog’s Bed: Location and Comfort Tips,Dog Beds,missing_terminology,bolster bed,high,Term not found anywhere in post content,Add 'bolster bed' with inline definition to strengthen topical authority
4786,Where to Place Your Dog’s Bed: Location and Comfort Tips,Dog Beds,missing_terminology,nest bed,high,Term not found anywhere in post content,Add 'nest bed' with inline definition to strengthen topical authority
4786,Where to Place Your Dog’s Bed: Location and Comfort Tips,Dog Beds,missing_terminology,elevated bed,high,Term not found anywhere in post content,Add 'elevated bed' with inline definition to strengthen topical authority
4786,Where to Place Your Dog’s Bed: Location and Comfort Tips,Dog Beds,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
4786,Where to Place Your Dog’s Bed: Location and Comfort Tips,Dog Beds,missing_terminology,waterproof liner,high,Term not found anywhere in post content,Add 'waterproof liner' with inline definition to strengthen topical authority
4786,Where to Place Your Dog’s Bed: Location and Comfort Tips,Dog Beds,missing_terminology,anti-microbial,high,Term not found anywhere in post content,Add 'anti-microbial' with inline definition to strengthen topical authority
4786,Where to Place Your Dog’s Bed: Location and Comfort Tips,Dog Beds,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
4786,Where to Place Your Dog’s Bed: Location and Comfort Tips,Dog Beds,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
4786,Where to Place Your Dog’s Bed: Location and Comfort Tips,Dog Beds,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
4786,Where to Place Your Dog’s Bed: Location and Comfort Tips,Dog Beds,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
4786,Where to Place Your Dog’s Bed: Location and Comfort Tips,Dog Beds,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
4786,Where to Place Your Dog’s Bed: Location and Comfort Tips,Dog Beds,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
4785,How to Wash and Maintain Your Dog’s Bed,Dog Beds,weak_semantic_reinforcement,memory foam,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'memory foam'
4785,How to Wash and Maintain Your Dog’s Bed,Dog Beds,missing_terminology,bolster bed,high,Term not found anywhere in post content,Add 'bolster bed' with inline definition to strengthen topical authority
4785,How to Wash and Maintain Your Dog’s Bed,Dog Beds,missing_terminology,nest bed,high,Term not found anywhere in post content,Add 'nest bed' with inline definition to strengthen topical authority
4785,How to Wash and Maintain Your Dog’s Bed,Dog Beds,missing_terminology,elevated bed,high,Term not found anywhere in post content,Add 'elevated bed' with inline definition to strengthen topical authority
4785,How to Wash and Maintain Your Dog’s Bed,Dog Beds,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
4785,How to Wash and Maintain Your Dog’s Bed,Dog Beds,missing_terminology,waterproof liner,high,Term not found anywhere in post content,Add 'waterproof liner' with inline definition to strengthen topical authority
4785,How to Wash and Maintain Your Dog’s Bed,Dog Beds,missing_terminology,anti-microbial,high,Term not found anywhere in post content,Add 'anti-microbial' with inline definition to strengthen topical authority
4785,How to Wash and Maintain Your Dog’s Bed,Dog Beds,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
4785,How to Wash and Maintain Your Dog’s Bed,Dog Beds,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
4785,How to Wash and Maintain Your Dog’s Bed,Dog Beds,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
4785,How to Wash and Maintain Your Dog’s Bed,Dog Beds,missing_terminology,enrichment,medium,Term not found anywhere in post content,Add 'enrichment' with inline definition to strengthen topical authority
4785,How to Wash and Maintain Your Dog’s Bed,Dog Beds,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
4785,How to Wash and Maintain Your Dog’s Bed,Dog Beds,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
4785,How to Wash and Maintain Your Dog’s Bed,Dog Beds,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,weak_semantic_reinforcement,memory foam,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'memory foam'
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,missing_terminology,bolster bed,high,Term not found anywhere in post content,Add 'bolster bed' with inline definition to strengthen topical authority
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,missing_terminology,nest bed,high,Term not found anywhere in post content,Add 'nest bed' with inline definition to strengthen topical authority
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,missing_terminology,elevated bed,high,Term not found anywhere in post content,Add 'elevated bed' with inline definition to strengthen topical authority
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,weak_semantic_reinforcement,waterproof liner,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'waterproof liner'
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,missing_terminology,anti-microbial,high,Term not found anywhere in post content,Add 'anti-microbial' with inline definition to strengthen topical authority
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,missing_terminology,RSPCA,medium,Term not found anywhere in post content,Add 'RSPCA' with inline definition to strengthen topical authority
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,missing_terminology,BVA,medium,Term not found anywhere in post content,Add 'BVA' with inline definition to strengthen topical authority
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,missing_terminology,positive reinforcement,medium,Term not found anywhere in post content,Add 'positive reinforcement' with inline definition to strengthen topical authority
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,missing_terminology,enrichment,medium,Term not found anywhere in post content,Add 'enrichment' with inline definition to strengthen topical authority
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,missing_terminology,body condition score,medium,Term not found anywhere in post content,Add 'body condition score' with inline definition to strengthen topical authority
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,missing_terminology,microchip,medium,Term not found anywhere in post content,Add 'microchip' with inline definition to strengthen topical authority
4784,"Dog Bed Materials Explained: Foam, Memory Foam, and More",Dog Beds,weak_beginner_support,(post-level),low,"No beginner-friendly framing detected (no 'in simple terms', 'what this means', etc.)",Add an introductory sentence or 'what this means for you' section for new pet owners
4783,How to Choose the Right Dog Bed Size,Dog Beds,weak_semantic_reinforcement,memory foam,medium,Term mentioned but not defined or explained in context,Add inline definition after first mention of 'memory foam'
4783,How to Choose the Right Dog Bed Size,Dog Beds,missing_terminology,bolster bed,high,Term not found anywhere in post content,Add 'bolster bed' with inline definition to strengthen topical authority
4783,How to Choose the Right Dog Bed Size,Dog Beds,missing_terminology,nest bed,high,Term not found anywhere in post content,Add 'nest bed' with inline definition to strengthen topical authority
4783,How to Choose the Right Dog Bed Size,Dog Beds,missing_terminology,elevated bed,high,Term not found anywhere in post content,Add 'elevated bed' with inline definition to strengthen topical authority
4783,How to Choose the Right Dog Bed Size,Dog Beds,missing_terminology,denier,high,Term not found anywhere in post content,Add 'denier' with inline definition to strengthen topical authority
