source_post_id,source_title,source_cluster,target_post_id,target_title,target_cluster,link_inserted,status,timestamp
5946,"Dog Toy Materials Compared: Rubber, Rope, Plush, and Nylon",Dog Toys,6048,Confidence-Building Play: Helping Shy and Fearful Dogs Through Toys,Comparison,https://pethubonline.com/confidence-building-play-dogs/,INSERTED,2026-05-28T22:51:07.027757+00:00
5469,Dog Toy Rotation: How to Keep Your Dog Interested and Engaged,Dog Toys,6048,Confidence-Building Play: Helping Shy and Fearful Dogs Through Toys,Comparison,https://pethubonline.com/confidence-building-play-dogs/,INSERTED,2026-05-28T22:51:11.795848+00:00
6047,Play Recovery After Surgery: Gentle Enrichment for Healing Dogs,Comparison,6049,Sensory Enrichment for Dogs: Engaging All Five Senses Through Play,Uncategorized,https://pethubonline.com/sensory-enrichment-dogs/,INSERTED,2026-05-28T22:51:17.876679+00:00
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,6049,Sensory Enrichment for Dogs: Engaging All Five Senses Through Play,Uncategorized,https://pethubonline.com/sensory-enrichment-dogs/,INSERTED,2026-05-28T22:51:22.334683+00:00
5423,Dog Toy Enrichment: Beyond Basic Fetch,Dog Toys,6049,Sensory Enrichment for Dogs: Engaging All Five Senses Through Play,Uncategorized,https://pethubonline.com/sensory-enrichment-dogs/,INSERTED,2026-05-28T22:51:27.593874+00:00
5938,Enrichment Schedules for Dogs: Structuring Daily Play and Mental Work,Educational,6049,Sensory Enrichment for Dogs: Engaging All Five Senses Through Play,Uncategorized,https://pethubonline.com/sensory-enrichment-dogs/,INSERTED,2026-05-28T22:51:32.547110+00:00
5417,Puppy Care Essentials: Key Terms Every New Owner Should Know,Puppy Care,6050,Toy Overstimulation Recovery: Calming Down an Overexcited Dog,Dog Toys,https://pethubonline.com/toy-overstimulation-recovery-dogs/,INSERTED,2026-05-28T22:51:37.679669+00:00
4792,Puppy Socialisation: A Complete Timeline Guide,Puppy Care,6050,Toy Overstimulation Recovery: Calming Down an Overexcited Dog,Dog Toys,https://pethubonline.com/toy-overstimulation-recovery-dogs/,INSERTED,2026-05-28T22:51:42.685334+00:00
4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,6050,Toy Overstimulation Recovery: Calming Down an Overexcited Dog,Dog Toys,https://pethubonline.com/toy-overstimulation-recovery-dogs/,INSERTED,2026-05-28T22:51:48.451814+00:00
5931,Signs of Toy Overstimulation in Dogs: When Play Becomes Too Much,Educational,6050,Toy Overstimulation Recovery: Calming Down an Overexcited Dog,Dog Toys,https://pethubonline.com/toy-overstimulation-recovery-dogs/,INSERTED,2026-05-28T22:51:53.092783+00:00
6047,Play Recovery After Surgery: Gentle Enrichment for Healing Dogs,Comparison,6052,Low-Mobility Enrichment: Mental Stimulation for Dogs with Limited Movement,Comparison,https://pethubonline.com/low-mobility-enrichment-dogs/,INSERTED,2026-05-28T22:51:58.170730+00:00
5473,Senior Dog Toys: Gentle Play Options for Older Dogs,Dog Toys,6052,Low-Mobility Enrichment: Mental Stimulation for Dogs with Limited Movement,Comparison,https://pethubonline.com/low-mobility-enrichment-dogs/,INSERTED,2026-05-28T22:52:03.317938+00:00
6039,Dog Toy Anxiety Reduction: Using Toys to Calm Nervous Dogs,Dog Toys,6052,Low-Mobility Enrichment: Mental Stimulation for Dogs with Limited Movement,Comparison,https://pethubonline.com/low-mobility-enrichment-dogs/,INSERTED,2026-05-28T22:52:08.513941+00:00
5476,"Mental Stimulation Toys for Dogs: Puzzles, Games, and Brain Work",Dog Toys,6052,Low-Mobility Enrichment: Mental Stimulation for Dogs with Limited Movement,Comparison,https://pethubonline.com/low-mobility-enrichment-dogs/,INSERTED,2026-05-28T22:52:13.203993+00:00
4011,Best Cooling Dog Beds UK (2026) – Temperature Regulation Guide,Dog Beds,4078,Best Dog Nail Clippers UK (2026) – Trimming &#038; Grinding Guide,Dog Care,https://pethubonline.com/best-dog-nail-clippers-uk/,INSERTED,2026-05-28T22:52:17.844269+00:00
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,4071,Best Dog Shampoo UK (2026) – Ingredients &#038; Safety Guide,Dog Care,https://pethubonline.com/best-dog-shampoo-uk/,INSERTED,2026-05-28T22:52:23.251329+00:00
4004,Best Orthopaedic Dog Beds UK (2026) – Joint Support Guide,Dog Beds,4057,Best Dog Grooming Supplies UK (2026) – Complete Guide,Dog Care,https://pethubonline.com/best-dog-grooming-supplies-uk/,INSERTED,2026-05-28T22:52:27.652761+00:00
3836,Best Dog Food UK (2026) &#8211; Complete Buying Guide,Dog Food,4110,Best Dog Joint Supplements UK (2026) – Mobility Support Guide,Dog Health,https://pethubonline.com/best-dog-joint-supplements-uk/,INSERTED,2026-05-28T22:52:32.298504+00:00
3836,Best Dog Food UK (2026) &#8211; Complete Buying Guide,Dog Food,4089,Best Dog Health and Care UK (2026) – Complete Guide,Dog Health,https://pethubonline.com/best-dog-health-care-uk/,INSERTED,2026-05-28T22:52:37.920853+00:00
3837,Best Dry Dog Food UK (2026) &#8211; Evidence-Based Guide,Dog Food,4110,Best Dog Joint Supplements UK (2026) – Mobility Support Guide,Dog Health,https://pethubonline.com/best-dog-joint-supplements-uk/,INSERTED,2026-05-28T22:52:43.288142+00:00
4034,Best No-Pull Dog Harnesses UK (2026) – Training &#038; Comfort Guide,Dog Harnesses,4125,Best Dog Training Treats UK (2026) – Reward Guide,Dog Training/Care,https://pethubonline.com/best-dog-training-treats-uk/,INSERTED,2026-05-28T22:52:47.769823+00:00
4034,Best No-Pull Dog Harnesses UK (2026) – Training &#038; Comfort Guide,Dog Harnesses,4132,Best Puppy Training Guide UK (2026) – First Year Essentials,Dog Training/Care,https://pethubonline.com/best-puppy-training-guide-uk/,INSERTED,2026-05-28T22:52:51.891864+00:00
4042,Best Dog Leads UK (2026) – Walking &#038; Training Lead Guide,Dog Harnesses,4132,Best Puppy Training Guide UK (2026) – First Year Essentials,Dog Training/Care,https://pethubonline.com/best-puppy-training-guide-uk/,INSERTED,2026-05-28T22:52:56.578156+00:00
3,Dog Toys UK (2026) – Essential Guide for Pet Owners,Dog Toys,4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,https://pethubonline.com/first-time-dog-owner-essentials/,INSERTED,2026-05-28T22:53:01.789309+00:00
5425,Dog Toys FAQ: Common Questions Answered,Dog Toys,4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,https://pethubonline.com/first-time-dog-owner-essentials/,INSERTED,2026-05-28T22:53:06.460375+00:00
3957,Best Indestructible Dog Toys UK (2026) – Tough Toys for Heavy Chewers,Dog Toys,4570,First-Time Dog Owner Essentials: What You Need to Know,Puppy Care,https://pethubonline.com/first-time-dog-owner-essentials/,INSERTED,2026-05-28T22:53:12.038450+00:00
